BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
Gowers Glazing,(08) 9041 3446,,gowersglazing@hotmail.com,37 Bates St, WA,Merredi,6415,-31.479547, 118.279026
Graffitishield,(08) 9479 7949,,,,,,,-32.0398349, 115.8168746
Granart Glass Splashbacks,0424 157 292,,granart@iinet.net.au,4/ 7 Pitt Way, WA,Booragoo,6154,-32.042671, 115.825073
Glass Co WA,(08) 9920 9500,,sales@glasscowa.com.au,25 Bradford St, WA,Wonthell,6530,-28.76106, 114.634898
Glazeit Glass &amp; Maintenance,1300 452 934,,,Unit 1/ 30 Baretta Rd, WA,Wangar,6065,-31.792537, 115.82253
Greg's Glass,(08) 9527 8195,,,,,,,-32.2756305, 115.7295297
Grocock Glass,(08) 9752 2007,,admin@grocockglass.com.au,20 Bunbury St, WA,Busselto,6280,-33.660202, 115.346691
Guthrie Glass &amp; Aluminium Pty Ltd,(08) 9390 8006,,leo@guthrieglass.com.au,Unit 5/ 95 Champion Dr, WA,Kelmscot,6111,-32.129168, 116.000784
Hedland Mobile Windscreens,(08) 9172 5226,,booking@hedlandmobilewindscreens.com.au,20 Harwell Way, WA,Wedgefiel,6721,-20.37696, 118.591077
Helena Valley &amp; Hills Glazing,(08) 9299 6879,,,,,,,-31.9185163, 116.0572608
HK Glass &amp; Maintenance,0498 690 182,,,,,,,-31.6725018, 115.7468493
Instant Windscreens,(08) 9091 4666,,,216 Boulder Rd, WA,South Kalgoorli,6430,-30.75723, 121.48454
Joondalup Glass &amp; Glazing,0415 514 141,,,25 Cliff Side Trl, WA,Edge Wate,6027,-31.761482, 115.78753
Kiss Mic's Glass,(08) 9343 3375,,,18A Casserley Ave, WA,Girrawhee,6064,-31.848018, 115.841634
LindaVista Glass And Aluminium,0401 363 634,,lindavistaglass@gmail.com,,,,,-32.05261988, 115.99322022
Madora Bay Glass,(08) 9534 8443,,dan@madorabayglass.com.au,,,,,-32.5366405, 115.742558
Matta Glass,0419 593 330,,,PO Box 1257, WA,Wangar,6947,-31.7903838, 115.8197973
Midvale Glass,0418 907 998,,,,,,,-31.8890797, 116.0200313
Morley Glass Repairs,(08) 9470 9245,,,Cnr Of Briggs St and Orrong Rd, WA,Welshpoo,6106,-31.981205, 115.929997
Maguire Glass &amp; Aluminium,(08) 9721 6669,,,12 Hawkins St, WA,East Bunbur,6230,-33.341789, 115.65419
MAGUIRE GLASS AND ALUMINIUM,(08) 9721 6669,,maguireglass@outlook.com,7 Shanahan Rd, WA,Davenpor,6230,-33.364511, 115.672165
Mandurah Glass Service,(08) 9535 4809,,de397c@inbox.servicem8.com,21 Tindale St, WA,Mandura,6210,-32.519241, 115.739488
Manjimup Cabinet Makers &amp; Glass Service,(08) 9771 2370,,,Wetherell St, WA,Manjimu,6258,-34.259147, 116.148554
Max's Amazing Glazing,0419 197 415,,,,,,,-31.7433574, 115.7641717
Maylands Glass &amp; Glazing,0438 445 460,,glassandglazingperth@gmail.com,33 Charles St, WA,Mayland,6051,-31.926527, 115.899385
McIntyre Glass,0410 932 221,,rkmcintyre@dodo.com.au,,,,,-32.1820132, 116.0754127
Merredin Glazing Service,0428 415 308,,philvan@wn.com.au,20 Railway Ave, WA,Merredi,6415,-31.479202, 118.270692
Midland Glass,(08) 9470 9245,,midlandglass@bigpond.com,6A Downing St, WA,Carlisl,6101,-31.988256, 115.919548
Midland Glass &amp; Aluminium,1800 059 255,,,,,,,-31.8884754, 116.0029357
Miles Glass &amp; Flyscreens,(08) 9921 2624,,,112 Anderson St, WA,Webberto,6530,-28.749446, 114.633833
Mobile Car Mirror Repairs,0414 403 907,,,41 Kalmia Way, WA,Forrestfiel,6058,-31.975912, 116.003743
Mobile Glass,(08) 9300 2770,,mobileglass@bigpond.com,Unit 6/ 105 Winton Rd, WA,Joondalu,6027,-31.742531, 115.759147
Mobile Glass &amp; Glazing,(08) 9300 2770,,mobileglass@bigpond.com,Unit 6 / 105 Winton Rd, WA,Joondalu,6027,-31.742531, 115.759147
Modus Glass,0423 851 773,,modusglass@optusnet.com.au,Unit 3 / 67 Callaway St, WA,Wangar,6065,-31.792805, 115.842875
Moora Glass Service,(08) 9651 1088,,,56 Dargai St, WA,Moor,6510,-30.64035, 116.0134
M.O.R. Glass &amp; Aluminium,(08) 9249 3811,,,Unit 3 10 Beneficial Way, WA,Wangar,6065,-31.79672, 115.83868
Moulding Distributors,(08) 9244 4416,,,Unit 1 54 Collingwood St, WA,Osborne Par,6017,-31.90402, 115.81571
MR Glass,(08) 9757 3744,,,1/ 1 Auger Way, WA,Margaret Rive,6285,-33.964228, 115.070908
Mundaring Glass &amp; Security,(08) 9295 3300,,,6 Wandeara Crst, WA,Mundarin,6073,-31.903955, 116.177668
Murray Districts Glass,(08) 9531 3028,,,Unit 3/ 268 Field St, WA,Pinjarr,6208,-32.618584, 115.849291
Margaret River Glass,(08) 9757 3744,,mr.glass@bigpond.com,Rear Unit 1 Auger Way, WA,Margaret Rive,6285,-33.96423, 115.07091
Morley Glass,0438 621 010,,,,,,,-31.8982423, 115.8950739
Myalup Glass &amp; Aluminium,0419 941 609,,myalupglass@gmail.com,24 Snell Ct, WA,Udu,6220,-33.074891, 115.771136
Nanokote WA,0412 001 389,,,,,,,-31.9363895, 115.8419536
Next Generation Glass &amp; Double Glazing,(08) 9417 4814,,info@nextgenerationglass.com.au,2 65 Solomon Rd, WA,Jandako,6164,-32.121286, 115.867885
North Perth Glass Repairs,0438 445 460,,,178 Grosvenor Rd, WA,North Pert,6006,-31.934486, 115.858425
Nautical Glass,0428 045 378,,nauticalglass@outlook.com,,,,,-32.3095979, 115.796626
Nigels Stained Glass,0438 740 180,,,12 Morrissey St, WA,Bunbur,6230,-33.352435, 115.673437
North Shore Glass,0417 946 778,,colin@glassrepairsperth.net.au,,,,,-31.7433574, 115.7641717
Nelder Corinne,(08) 9571 1181,,,111 Bonita Rd, WA,Bullsbroo,6084,-31.641207, 116.051861
Northam Districts Glass Service,(08) 9622 1067,,nthmglass@wn.com.au,34 Yilgarn Ave, WA,Northa,6401,-31.648374, 116.690996
NORWEST GLASS AND SCREENS,0428 996 891,,,14 Nicholls Pl, WA,Newma,6753,-23.356755, 119.725835
NOVUS GLASS RESTORATION / GLASS SCRATCH REMOVAL,0458 727 282,,info@novusglassrestoration.net.au,1910 Beach Rd, WA,Malag,6090,-31.854109, 115.884197
OzWest Balustrades,(08) 6388 9889,,sales@ozwestbalustrades.com.au,16B Prestige Parade, WA,Wangar,6065,-31.796623, 115.847535
Pappas Windows &amp; Glass,(08) 9248 3346,,,Unit 1/ 34 Westchester Rd, WA,Malag,6090,-31.857466, 115.8811
Perth Sliding Doors,0434 900 240,,doorswa@gmail.com,,,,,-31.95285358, 115.85731416
Pipers International - WA,(08) 9303 2117,,elfreda@pipersinternational.com.au,14 Beneficial Way, WA,Wangar,6065,-31.797141, 115.838246
Professional Glass &amp; Maintenance,(08) 9470 9245,,admin@professionalglass.com.au,,,,,-31.9748671, 115.91456
Peel Glass &amp; Glazing,0475 215 666,,peelglassandglazing@hotmail.com,,,,,-32.5366405, 115.742558
Perth City Glass,(08) 7078 8153,,info@perthcityglass.com.au,,,,,-32.1106515, 115.8652203
Perth Glass Windows Pty Ltd,0488 184 557,,chandlerperth@gmail.com,,,,,-31.8341204, 115.7835905
Peters Glazing Service,(08) 9344 2122,,admin@petersglazing.com.au,12 Halley Rd, WA,Balcatt,6021,-31.862198, 115.824697
Phoenix Glass,(08) 9734 4354,,phoenixglass6225@outlook.com,,,,,
Pilbara Glazing Services,0407 695 657,,pgw@pilbaraglazing.com.au,38 Moorambine St, WA,Wedgefiel,6721,-20.366318, 118.587724
Port Glass &amp; Glazing Service,0418 935 499,,,,,,,
Port Hedland Glazing &amp; Building Maintenance,(08) 9173 5007,,,Mckay St, WA,Port Hedlan,6721,-20.311746, 118.579051
Port Kennedy Glass,(08) 9524 6699,,michael@portkennedyglass.com.au,3 Beardsley St, WA,Port Kenned,6172,-32.364907, 115.760171
Profile Office Partitions,0419 915 230,,,93 Duffy Rd, WA,Carin,6020,-31.853163, 115.793862
Prompt Glass,(08) 9330 5555,,prompt_glass@aapt.net.au,24A Hines Rd, WA,Oconno,6163,-32.06037, 115.7844
Perth Local Directory,(08) 9371 9877,,,65 Ferguson St, WA,Mayland,6051,-31.926883, 115.897958
Pure Glass,(08) 9757 9299,,,Unit 2/ 2 Acer Pl, WA,Margaret Rive,6285,-33.961917, 115.071343
Reva Glass,(08) 6305 0155,,info@revaglass.com.au,Unit 3 76 Callaway St, WA,Wangar,6065,-31.792158, 115.843672
Rockingham Glass,(08) 9527 1794,,,1/1 Crompton Rd, WA,Rockingha,6168,-32.27439, 115.763806
Rolltech Windows,0433 270 815,,,Unit 1 Hector St, WA,Balcatt,6021,-31.897559, 115.813229
Secure Glass,1800 452 777,,may@secureglass.com.au,,,,,
Sorrento Glass,(08) 9244 8504,,info@sorrentoglass.com.au,U 1/ 7 Hector St, WA,Osborne Par,6017,-31.904172, 115.823706
Spectrum Glass,(08) 9385 5000,,enquiry@glazewell.com.au,,,,,-31.7518972, 115.8038965
S.V. Glass,(08) 9434 4311,,info@svglass.com.au,Unit 1/ 14 Renewable Ch, WA,Bibra Lak,6163,-32.102466, 115.8083
Select Glass,0431 271 764,,admin@selectglass.com.au,,,,,-31.9021077, 115.7987584
S &amp; G Glass,0411 142 955,,,6/ 153 Rockingham Rd, WA,Hamilton Hil,6163,-32.08801, 115.77885
Simply The Best Glass Services,0408 513 964,,,,,,,-32.0140408, 115.9647627
S &amp; J Glass,0418 444 988,,,58 Flores Rd, WA,Webberto,6530,-28.758826, 114.632918
South Metro Glass &amp; Glazing,(08) 9455 5835,,enquiries@southmetroglass.com.au,Unit 2 35 Mordaunt Cct, WA,Canning Val,6155,-32.072398, 115.907325
South Perth Glass &amp; Glazing,0438 445 460,,glassandglazingperth@gmail.com,4 Hardy St, WA,South Pert,6151,-31.976331, 115.84946
South Perth Glass Repairs,0438 445 460,,,321 Canning Hwy, WA,Com,6152,-31.993204, 115.866568
Souwest Glass Services,0428 953 753,,stevehawkins@westnet.com.au,,,,,-33.8475188, 116.0574463
S &amp; R Glass and Security,0476 077 671,,,,,,,-31.8624457, 116.2678052
Stirling Glass + Aluminium,(08) 9445 2388,,sales@stirlingglass.com.au,19 O'Malley St, WA,Osborne Par,6017,-31.901866, 115.810624
Stirling Glass &amp; Aluminium,(08) 9445 2388,,sales@stirlingglass.com.au,19 O'Malley St, WA,Osborne Par,6017,-31.901866, 115.810624
Sunset Glass,0410 994 122,,,,,,,-31.6814538, 115.714638
Solid Glass And Aluminum Services,0423 318 289,,,,,,,-31.8265626, 115.96657
Specialist Glazing Service,(08) 9332 1778,,,,,,,-32.078583, 115.8588424
Swan Valley Glass,(08) 9274 0577,,enquiries@swanvalleyglass.com.au,6 Lefroy Ave, WA,Midlan,6056,-31.893931, 116.017197
Uniglaze,(08) 9242 1055,,uniglaze@bigpond.com,Frobisher Street 25 Roberts St, WA,Osborne Par,6017,-31.907522, 115.820899
Virtually Clear,(08) 9301 4866,,,Unit 5/ 15 Vanden Way, WA,Joondalu,6027,-31.74419, 115.76088
WA Custom Glass,(08) 9418 6222,,info@wacustomglass.com.au,Unit 2/ 14 Hydro Rise, WA,Bibra Lak,6163,-32.102263, 115.810487
Watertight Windows &amp; Doors,0420 521 893,,watertight2009@hotmail.com,,,,,-32.5366405, 115.742558
Western Woods Glass,(08) 9417 4706,,,,,,,-32.1109198, 115.838042
Westview Glass,(08) 9409 9911,,,,,,,-31.8748932, 115.8283884
WA Glazing,(08) 9407 8071,,,,,,,-31.6814538, 115.714638
WA Hometec Pty Ltd,0427 343 108,,,1/89 Pavers Cir, WA,Malag,6090,-31.847259, 115.881716
WAIKIKI GLASS,0428 606 855,,,,,,,-32.3134204, 115.7456818
Wanneroo Glass,(08) 9309 1962,,sales@wannerooglass.com.au,Unit 4/ 4 Ismail St, WA,Wangar,6065,-31.78971, 115.81918
Wellard Glass,(08) 9414 9371,,sales@wellardglass.com.au,Unit 10 9 Parkes St, WA,Cockburn Centra,6164,-32.117466, 115.838462
Western Glass,(08) 6305 0446,,,3/31 Christable Way, Landsdale Wa 6065, WA,Landsdal,6065,-31.801967, 115.849399
West Perth Glass &amp; Aluminium,92485266,,,7 Rowe St, WA,Malag,6090,-31.856381, 115.888635
Westshore Glass,(08) 9935 9223,,enquiries@westshoreglass.com.au,Unit 1 16 Box St, WA,Webberto,6530,-28.749895, 114.630949
Westside Glazing &amp; Security Screens,0408 461 741,,info@westsideglazing.com.au,,,,,
Western Woods,(08) 9417 4706,,,42 Little Rush Cl, WA,South Lak,6164,-32.105714, 115.828498
Wright-Way Glass &amp; Mirrors,(08) 9921 6411,,tandkwright@bigpond.com,,,,,-28.7730463, 114.6112332
Zarb Glass,0410 947 073,,zarbglass@hotmail.com,,,,,-31.7433574, 115.7641717

